LIF SNN Neuron Firing Log — Foci
Parameters: tau_leaky=55us, v_thresh=1.0V
LIF Resolution: 15° per neuron
Date: 2026-03-30 04:01:21
======================================================================
  True Angle  Servo Pos  Fire Time (s)   Neuron Angle
          35         80       2.616897          135.0
          35         80       2.623672          150.0
          35         80       2.639951          150.0
          35         80       2.644525          135.0
          35         80       2.647657          150.0
          35         80       2.649221          165.0
          35         80       2.714951           30.0
          35         80       2.763391          150.0
          35         80       2.771512          150.0
          35         80       2.774700          150.0
          35         80       2.789744          150.0
          35         80       2.791811          150.0
          35         80       2.806360          150.0
          35         80       2.824493          150.0
          35         80       2.919623          150.0
          35         80       2.931211          150.0
          35         80       2.947614          150.0
          35         80       2.963752          150.0
          35         80       2.973848          165.0
          35         80       2.980809          150.0
          40         85       0.069374          135.0
          40         85       0.082137          150.0
          40         85       0.087043          150.0
          40         85       0.090968          135.0
          40         85       0.095700          150.0
          40         85       0.103589          135.0
          40         85       0.106056          135.0
          40         85       0.107907          150.0
          40         85       0.112063          150.0
          40         85       0.248002          150.0
          40         85       0.260621           30.0
          40         85       0.266924          150.0
          40         85       0.295805          150.0
          40         85       0.435573          135.0
          40         85       0.442626          135.0
          40         85       0.448028          150.0
          40         85       0.455956          135.0
          40         85       0.456989          150.0
          40         85       0.463948          135.0
          40         85       0.464981          150.0
          40         85       0.471762          150.0
          40         85       0.474657          135.0
          40         85       0.479446          150.0
          40         85       0.482477           30.0
          40         85       0.487000          150.0
          40         85       0.494494          150.0
          40         85       0.720111          150.0
          40         85       0.784362          135.0
          40         85       0.786819          135.0
          40         85       0.787907          150.0
          40         85       0.795181          135.0
          40         85       0.803292          135.0
          40         85       0.804356          120.0
          40         85       0.810215          150.0
          40         85       0.817397          150.0
          40         85       0.834770          165.0
          40         85       0.867090          135.0
          40         85       0.887018          150.0
          40         85       0.888229          135.0
          40         85       0.893571          135.0
          40         85       0.893571          150.0
          40         85       0.915828          150.0
          40         85       0.919926          150.0
          40         85       0.924689          135.0
          40         85       0.928094          150.0
          40         85       0.931973          150.0
          40         85       0.950149          150.0
          40         85       0.951409          135.0
          40         85       0.963455          150.0
          40         85       0.964491          135.0
          40         85       0.965496          150.0
          40         85       0.970270          150.0
          40         85       0.980696          135.0
          40         85       0.991653          165.0
          40         85       0.992682          150.0
          40         85       1.035868          150.0
          40         85       1.051785          150.0
          40         85       1.090102          150.0
          40         85       1.126690          135.0
          40         85       1.175176          150.0
          40         85       1.183313          150.0
          40         85       1.185224          135.0
          40         85       1.191422          150.0
          40         85       1.193528          150.0
          40         85       1.208170          150.0
          40         85       1.283339          135.0
          40         85       1.426727          150.0
          40         85       1.433370          135.0
          40         85       1.439578          150.0
          40         85       1.455664          150.0
          40         85       1.464129          150.0
          40         85       1.465843          135.0
          40         85       1.470290          150.0
          40         85       1.475586          150.0
          40         85       1.481137          150.0
          40         85       1.485606          150.0
          40         85       1.486647          135.0
          40         85       1.491426          150.0
          40         85       1.492540          165.0
          40         85       1.542166          150.0
          40         85       1.546522          165.0
          40         85       1.553120          135.0
          40         85       1.554149          150.0
          40         85       1.561253          135.0
          40         85       1.620725          150.0
