LIF SNN Neuron Firing Log — Foci
Parameters: tau_leaky=58us, v_thresh=0.5V
LIF Resolution: 15° per neuron
Date: 2026-03-30 07:05:49
======================================================================
  True Angle  Servo Pos  Fire Time (s)   Neuron Angle
          60        105       1.992786           90.0
          60        105       2.009282          120.0
          60        105       2.074778          255.0
          60        105       2.074893          105.0
          60        105       2.080555          225.0
          60        105       2.080555          240.0
          60        105       2.080749           45.0
          60        105       2.086043           30.0
          60        105       2.086043           45.0
          60        105       2.086223          195.0
          60        105       2.091602           30.0
          60        105       2.091602           45.0
          60        105       2.091797          225.0
          60        105       2.093637          135.0
          60        105       2.093852          315.0
          60        105       2.094037          120.0
          60        105       2.097376          120.0
          60        105       2.097376          135.0
          60        105       2.097376          150.0
          60        105       2.098922          255.0
          60        105       2.099469           90.0
          60        105       2.102626          240.0
          60        105       2.102728          120.0
          60        105       2.105015            0.0
          60        105       2.105015           90.0
          60        105       2.105668          270.0
          60        105       2.107950          105.0
          60        105       2.107950          150.0
          60        105       2.113067          240.0
          60        105       2.113067          255.0
          60        105       2.113184          120.0
          60        105       2.116504          285.0
          60        105       2.119137          120.0
          60        105       2.119137          135.0
          60        105       2.119137          150.0
          60        105       2.121700          120.0
          60        105       2.121700          135.0
          60        105       2.122340           30.0
          60        105       2.123178          105.0
          60        105       2.124227          120.0
          60        105       2.124227          135.0
          60        105       2.128715           30.0
          60        105       2.129981          255.0
          60        105       2.130112          105.0
          60        105       2.133313          255.0
          60        105       2.133429          135.0
          60        105       2.135001           60.0
          60        105       2.135001           75.0
          60        105       2.135001           90.0
          60        105       2.136653          240.0
          60        105       2.136766          135.0
          60        105       2.138333          255.0
          60        105       2.138450          120.0
          60        105       2.140016          240.0
          60        105       2.140118          135.0
          60        105       2.141753          225.0
          60        105       2.141879          105.0
          60        105       2.141879          120.0
          60        105       2.143110          240.0
          60        105       2.143224          135.0
          60        105       2.144149          270.0
          60        105       2.144284          105.0
          60        105       2.145633          240.0
          60        105       2.145735          135.0
          60        105       2.146653          255.0
          60        105       2.146981          105.0
          60        105       2.146981          120.0
          60        105       2.148059          240.0
          60        105       2.148166          150.0
          60        105       2.149129          255.0
          60        105       2.149260          120.0
          60        105       2.151649          240.0
          60        105       2.151752          150.0
          60        105       2.151883           15.0
          60        105       2.152942          225.0
          60        105       2.153051          120.0
          60        105       2.153051          135.0
          60        105       2.153997          270.0
          60        105       2.154128          105.0
          60        105       2.155692           15.0
          60        105       2.157645            0.0
          60        105       2.157781          180.0
          60        105       2.160876          270.0
          60        105       2.161018          105.0
          60        105       2.161981          300.0
          60        105       2.161981          345.0
          60        105       2.163317          255.0
          60        105       2.163447          120.0
          60        105       2.164620           75.0
          60        105       2.164620          195.0
          60        105       2.165112          135.0
          60        105       2.165112          315.0
          60        105       2.165963           60.0
          60        105       2.165963          210.0
          60        105       2.167559          120.0
          60        105       2.167559          150.0
          60        105       2.167559          165.0
          60        105       2.169430          240.0
          60        105       2.169430          255.0
          60        105       2.169557          135.0
          60        105       2.172418          240.0
          60        105       2.172418          255.0
          60        105       2.172535          120.0
          60        105       2.173532          270.0
          60        105       2.173663          105.0
          60        105       2.174676          255.0
          60        105       2.175278          120.0
          60        105       2.176852            0.0
          60        105       2.176988          180.0
          60        105       2.178012          255.0
          60        105       2.178143          105.0
          60        105       2.180458           30.0
          60        105       2.180458           45.0
          60        105       2.180643          240.0
          60        105       2.181782           15.0
          60        105       2.181912          150.0
          60        105       2.182989          270.0
          60        105       2.183290          105.0
          60        105       2.184145          255.0
          60        105       2.185489          225.0
          60        105       2.186641          240.0
          60        105       2.186641          255.0
          60        105       2.186758          120.0
          60        105       2.187897          225.0
          60        105       2.189743            0.0
          60        105       2.189881          165.0
          60        105       2.190883          240.0
          60        105       2.190883          255.0
          60        105       2.191000          120.0
          60        105       2.192040          135.0
          60        105       2.192168           30.0
          60        105       2.193262          105.0
          60        105       2.193739          225.0
          60        105       2.194813            0.0
          60        105       2.194813           90.0
          60        105       2.195008          120.0
          60        105       2.195008          330.0
          60        105       2.195926          240.0
          60        105       2.196036          135.0
          60        105       2.197141           30.0
          60        105       2.199172          255.0
          60        105       2.199284          105.0
          60        105       2.200227          270.0
          60        105       2.200414           30.0
          60        105       2.201891            0.0
          60        105       2.202027           90.0
          60        105       2.202027          180.0
          60        105       2.204407          210.0
          60        105       2.205657           90.0
          60        105       2.205657          105.0
          60        105       2.205657          120.0
          60        105       2.206735          150.0
          60        105       2.207145           30.0
          60        105       2.207751          165.0
          60        105       2.208731          270.0
          60        105       2.208874          105.0
          60        105       2.210063          240.0
          60        105       2.210063          255.0
          60        105       2.210180          120.0
          60        105       2.212696          105.0
          60        105       2.214633           45.0
          60        105       2.214633           60.0
          60        105       2.216356          105.0
          60        105       2.216356          120.0
          60        105       2.217239          225.0
          60        105       2.217239          240.0
          60        105       2.217428           60.0
          60        105       2.218333           75.0
          60        105       2.218333           90.0
          60        105       2.218401          120.0
          60        105       2.219450          285.0
          60        105       2.219450          300.0
          60        105       2.219643          135.0
          60        105       2.220778          270.0
          60        105       2.222333          120.0
          60        105       2.222333          135.0
          60        105       2.224149           60.0
          60        105       2.224567          240.0
          60        105       2.225251           90.0
          60        105       2.225251          105.0
          60        105       2.226461           60.0
          60        105       2.226461           75.0
